file_path,latitude,longitude,city,state,country,display_name
c:/temp/IMG_20250620_135656.jpg,51.32275555555556,21.94731388888889,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135703.jpg,51.32275555555556,21.94731388888889,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135731.jpg,51.320369444444445,21.949491666666667,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135753.jpg,51.32058055555556,21.950519444444442,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135809.jpg,51.32058055555556,21.950519444444442,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135811.jpg,51.322,21.947569444444444,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135814.jpg,51.322,21.947569444444444,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_140121.jpg,51.32003055555556,21.946980555555555,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_154016.jpg,51.328808333333335,21.954927777777776,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_154750.jpg,51.331161111111115,21.958258333333333,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_160312.jpg,51.34063611111112,21.905213888888888,Oblasy,województwo lubelskie,Polska,"Oblasy, gmina Janowiec, powiat puławski, województwo lubelskie, 24-123, Polska"
c:/temp/IMG_20250620_160317.jpg,51.34063611111112,21.905213888888888,Oblasy,województwo lubelskie,Polska,"Oblasy, gmina Janowiec, powiat puławski, województwo lubelskie, 24-123, Polska"
c:/temp/IMG_20250620_160354.jpg,51.31321388888889,21.95252222222222,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_160721.jpg,51.31321388888889,21.952524999999998,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_160735.jpg,51.31321388888889,21.952524999999998,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_160744.jpg,51.31321388888889,21.952527777777778,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_160752.jpg,51.31321388888889,21.952527777777778,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_160824.jpg,51.337605555555555,21.904877777777777,Oblasy,województwo lubelskie,Polska,"Oblasy, gmina Janowiec, powiat puławski, województwo lubelskie, 24-123, Polska"
c:/temp/IMG_20250620_162332.jpg,51.31605555555555,21.995230555555555,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162403.jpg,51.31605555555555,21.995230555555555,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162414.jpg,51.31605555555555,21.995230555555555,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162549.jpg,51.31794722222222,21.975155555555553,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162622.jpg,51.31605555555555,21.995230555555555,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162854.jpg,51.316449999999996,21.984336111111112,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162929.jpg,51.31643333333333,21.98435277777778,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_162933.jpg,51.31643333333333,21.98435277777778,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_163041.jpg,51.31654444444444,21.9843,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_163057.jpg,51.31646666666666,21.98433888888889,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_164756.jpg,51.32220277777778,21.947536111111113,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_164821.jpg,51.32215555555556,21.94761388888889,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_164836.jpg,51.322005555555556,21.947388888888888,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
